,id,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.playUrl,webVideoUrl,diggCount,shareCount,playCount,commentCount
323,7017494748231404806,7007480461333187333,somebodys watching me,🍒,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007480582733138694.mp3,https://www.tiktok.com/@charlidamelio/video/7017494748231404806,3500000,8446,25200000,51400
324,7020019415508880646,7020019214589168390,sonido original,_taaniia05_,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020019363424127750.mp3,https://www.tiktok.com/@_taaniia05_/video/7020019415508880646,180800,716,1100000,925
325,7020047612791328005,7020047475478153990,sonido original,Alex Chia,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020047557917297413.mp3,https://www.tiktok.com/@cocinaconchia/video/7020047612791328005,67400,2191,576900,242
326,7022440097492503814,7021301551252032262,sonido original,Djnando hn,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7021304693246708485.mp3,https://www.tiktok.com/@xibibrothers/video/7022440097492503814,809700,8726,5900000,2789
327,7009673079580265734,6980285991768673051,love you like a love song,chillytunees,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/6980285919685397274.mp3,https://www.tiktok.com/@kylethomas/video/7009673079580265734,263500,952,2400000,2798
328,7010796567074524422,6727977183718951685,Goteo,Duki,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9e3db00ed8f249fa82e1005d741ccb7b,https://www.tiktok.com/@_vladimirpopov_/video/7010796567074524422,281700,17500,2300000,4665
329,7011070899851922693,7011070409072249606,sonido original,_Elizabeth_,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7011070669307792133.mp3,https://www.tiktok.com/@_elizabeth_4192/video/7011070899851922693,75400,4843,1100000,665
330,7022757464768580869,7020469791601593093,original sound,kooze,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7020469852397636358.mp3,https://www.tiktok.com/@amandas.adventure/video/7022757464768580869,672600,2562,11800000,4450
331,7022691553629998342,7022691488907807494,sonido original,Oliva,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7022691499510958853.mp3,https://www.tiktok.com/@oliva_sinhache/video/7022691553629998342,771100,196700,6700000,14300
332,6996390165354745094,6996390053711022854,sonido original,martillo gris,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6996390143498226437.mp3,https://www.tiktok.com/@juanjilolxd_calvo/video/6996390165354745094,43200,2536,1000000,472
333,7009381490849107205,7009381356048288518,sonido original,Midnight Mood,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7009381453217762053.mp3,https://www.tiktok.com/@midnightmood_oficial/video/7009381490849107205,2200000,7600,11900000,3369
334,7019280055968877829,7006151718878578689,Berlín,Aitana,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3d09cee5db67494794b1976b1909bafd,https://www.tiktok.com/@b.ixnca/video/7019280055968877829,17400,63,111200,112
335,6994516577588628741,6722656094272883458,She Share Story (for Vlog),山口夕依,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/25e54adf8848454ea3a40850545afd77,https://www.tiktok.com/@saesiii/video/6994516577588628741,755700,36400,10200000,9079
336,6997515017214004485,6803308829175073541,original sound,Megan maguire,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1660964422479910.mp3,https://www.tiktok.com/@calligraphynstuff/video/6997515017214004485,4300000,29800,37100000,151500
337,7018219470837533958,248309440146489344,Yo Quiero Bailar,Ivy Queen,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f8e8576571c6403c97ab8c9aa3981ae2,https://www.tiktok.com/@tuconejo_trihard/video/7018219470837533958,204700,11200,2200000,2314
338,7003027548435254533,7003027360572443397,sonido original,delaacruzz🤯⚡️,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003027481120803590.mp3,https://www.tiktok.com/@delacruzphto/video/7003027548435254533,395400,11700,2500000,9053
339,7024153691733118213,7024153597222865670,sonido original,Adria Sarvise,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024153648288500486.mp3,https://www.tiktok.com/@sarvii8/video/7024153691733118213,4838,23,28000,23
340,7016429880896261382,7016429736138361606,sonido original,Mundillona🥀,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016429818615155461.mp3,https://www.tiktok.com/@mundillona/video/7016429880896261382,168200,7389,2100000,2271
341,7007507612216462597,7007507463025052421,sonido original,¡!,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007507533594118918.mp3,https://www.tiktok.com/@lajurru/video/7007507612216462597,707900,8120,4000000,7171
342,7008469005270879493,7001178091960077061,sonido original,tereeecg,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7001178191826750213.mp3,https://www.tiktok.com/@lorenaserranoplanillo95/video/7008469005270879493,2269,10,44700,21
343,7021952099164409093,7008286108672936710,original sound,lazaro.boldrini,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008286199144057606.mp3,https://www.tiktok.com/@franxcx_/video/7021952099164409093,24200,68,175000,71
344,7010555022761020678,7010554850224212742,sonido original,Lukas Ezevic,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010554934202878726.mp3,https://www.tiktok.com/@lukas_ezevic99/video/7010555022761020678,4300000,303000,59000000,28100
345,7024102532045737222,7024102409852947206,sonido original,delaacruzz🤯⚡️,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024102470502615814.mp3,https://www.tiktok.com/@delacruzphto/video/7024102532045737222,33200,168,187100,319
346,7016683407837121798,7016683216316730118,sonido original,"Fortu, La Mari y Yoli",https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016683293949168390.mp3,https://www.tiktok.com/@elfortuylamari/video/7016683407837121798,300700,18400,4400000,4048
347,7003745846688894214,6990468295556811525,son original,choniki,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990468393790917382.mp3,https://www.tiktok.com/@mks.vision/video/7003745846688894214,932600,5950,11000000,5363
348,7021505539884600582,7021505447790447365,sonido original,lakokaloca,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7021505464601185030.mp3,https://www.tiktok.com/@lakokaloca/video/7021505539884600582,70600,3986,1200000,630
349,7019431712610389250,7006611502992050971,Are you ok?,龙|•Aѕтяσ乙 🇰🇭,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7006611455105600283.mp3,https://www.tiktok.com/@xoteam/video/7019431712610389250,7800000,25800,99500000,24500
350,7023718551466888454,222537842642702336,Bailando por Ahi,Juan Magán,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3057946ecf44454e8ab9936f2a22e9d5,https://www.tiktok.com/@14._hamza/video/7023718551466888454,104600,175,644900,354
351,7023463416580852998,7023463320179067653,sonido original,Antonia Amador,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023463386331482885.mp3,https://www.tiktok.com/@antonialachunga/video/7023463416580852998,103200,8516,1400000,1715
352,7022603525381311749,7022603349849770758,sonido original,Fufi The Black,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7022603396918102790.mp3,https://www.tiktok.com/@fufitheblack/video/7022603525381311749,512300,26200,6400000,4337
353,7023080812648221957,7023080757086145285,sonido original,Car,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023080778515221254.mp3,https://www.tiktok.com/@cardelorenzo/video/7023080812648221957,143200,357,887100,218
354,6994808304635596037,6994808151883238149,sonido original,.,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6994808239447935749.mp3,https://www.tiktok.com/@l.m..m.p/video/6994808304635596037,127200,3855,2700000,215
